"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","Create Course (v.2 - Через Pydantic-фикстуры)","tests.courses","2026-07-12","passed","2026-07-12","TestCreateCourse","test_create_course","",""
"","268","Auth (v.2 - Через фикстуры: create_user + auth_client)","tests.auth","2026-07-12","passed","2026-07-12","TestAuth","test_auth","",""
"","11","Get User Me (v.1 - Через фикстуру полного цикла)","tests.users","2026-07-12","passed","2026-07-12","TestGetUserMe","test_get_user_me","",""
"","7","Create User (v.1 - Через фикстуру полного цикла)","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","276","Create User (v.3 - Email parametrize 3-in-1)","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","274","Create User (v.2 - Через фикстуру UsersClientPublic)","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","11","Create Course (v.1 - Через API-фикстуру полного цикла)","tests.courses","2026-07-12","passed","2026-07-12","TestCreateCourse","test_create_course","",""
"","18","Create Exercise (v.2 - Через фикстуры: exercises_client, create_course)","tests.exercises","2026-07-12","passed","2026-07-12","TestCreateExercise","test_create_exercise","",""
"","17","Create File with EMPTY File Name (negative)","tests.files","2026-07-12","passed","2026-07-12","TestCreateFileNegative","test_create_file","",""
"","19","Delete File by ID","tests.files","2026-07-12","passed","2026-07-12","TestDeleteFile","test_delete_file","",""
"","274","Create User (v.3 - Email parametrize 3-in-1)","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","8","Create Exercise (v.1 - Через API-фикстуру полного цикла)","tests.exercises","2026-07-12","passed","2026-07-12","TestCreateExercise","test_create_exercise","",""
"","20","Create File","tests.files","2026-07-12","passed","2026-07-12","TestCreateFile","test_create_file","",""
"","15","Get File by INVALID File-ID (non-UUID) (negative)","tests.files","2026-07-12","passed","2026-07-12","TestGetFileNegative","test_get_file","",""
"","17","Create File with EMPTY Directory (negative)","tests.files","2026-07-12","passed","2026-07-12","TestCreateFileNegative","test_create_file","",""
"","601","Get User Me (v.3 - All manual)","tests.users","2026-07-12","passed","2026-07-12","TestGetUserMe","test_get_user_me","",""
"","276","Create User (v.3 - Email parametrize 3-in-1)","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","11","Get File by ID","tests.files","2026-07-12","passed","2026-07-12","TestGetFile","test_get_file","",""
"","19","Get Courses (v.1 - Через фикстуру полного цикла)","tests.courses","2026-07-12","passed","2026-07-12","TestGetCourses","test_get_courses","",""
"","290","Create User (v.4 - All manual)","tests.users","2026-07-12","passed","2026-07-12","TestCreateUser","test_create_user","",""
"","16","Update Exercise (v.2 - Через фикстуры: exercises_client, create_exercise)","tests.exercises","2026-07-12","passed","2026-07-12","TestUpdateExercise","test_update_exercise","",""
"","12","Get User Me (v.2 - Через фикстуру получения экземпляра UsersClientPrivate)","tests.users","2026-07-12","passed","2026-07-12","TestGetUserMe","test_get_user_me","",""
"","14","Update Exercise (v.1 - Через API-фикстуру полного цикла)","tests.exercises","2026-07-12","passed","2026-07-12","TestUpdateExercise","test_update_exercise","",""
"","25","Update Course","tests.courses","2026-07-12","passed","2026-07-12","TestUpdateCourse","test_update_course","",""
"","20","Get Courses (v.1 - Через Pydantic-фикстуры)","tests.courses","2026-07-12","passed","2026-07-12","TestGetCourses","test_get_courses","",""
"","23","Get File by non-existent File-ID (negative)","tests.files","2026-07-12","passed","2026-07-12","TestGetFileNegative","test_get_file","",""
"","1","Get Exercises (v.1 - Через API-фикстуры: exercises_client, create_exercise)","tests.exercises","2026-07-12","passed","2026-07-12","TestGetExercises","test_get_exercises","",""
"","7","Get Exercise (v.1 - Через API-фикстуру полного цикла)","tests.exercises","2026-07-12","passed","2026-07-12","TestGetExercise","test_get_exercise","",""
"","24","Get Exercise (v.2 - Через фикстуры: exercises_client, create_exercise)","tests.exercises","2026-07-12","passed","2026-07-12","TestGetExercise","test_get_exercise","",""
"","6","Auth (v.1 - Через API-фикстуру полного цикла)","tests.auth","2026-07-12","passed","2026-07-12","TestAuth","test_auth","",""
"","32","Delete Exercise","tests.exercises","2026-07-12","passed","2026-07-12","TestDeleteExercise","test_delete_exercise","",""
